chromosome	bin_start	bin_end	n_reads
chr12	17000000	18000000	431
chr12	18000000	19000000	445
chr12	19000000	20000000	444
chr12	20000000	21000000	439
chr12	21000000	22000000	462
chr12	22000000	23000000	410
chr12	23000000	24000000	424
chr12	24000000	25000000	413
chr12	25000000	26000000	463
chr12	26000000	27000000	471
chr12	27000000	28000000	391
chr12	28000000	29000000	397
chr12	29000000	30000000	436
chr12	30000000	31000000	456
chr12	31000000	32000000	537
chr12	32000000	33000000	430
chr12	33000000	34000000	475
chr12	34000000	35000000	1288
chr12	35000000	36000000	1607
chr12	36000000	37000000	1188
chr12	37000000	38000000	853
chr12	38000000	39000000	449
chr12	39000000	40000000	409
chr12	40000000	41000000	391
chr12	41000000	42000000	412
chr12	42000000	43000000	418
chr12	43000000	44000000	402
chr12	44000000	45000000	451
chr12	45000000	46000000	431
chr12	46000000	47000000	452
chr12	47000000	48000000	459
chr12	48000000	49000000	446
chr12	49000000	50000000	460
chr12	50000000	51000000	489
chr12	51000000	52000000	498
chr12	52000000	53000000	475
chr12	53000000	54000000	472
chr12	54000000	55000000	529
chr12	55000000	56000000	460
chr12	56000000	57000000	464
chr12	57000000	58000000	518
chr12	58000000	59000000	477
chr12	59000000	60000000	439
chr12	60000000	61000000	463
chr12	61000000	62000000	388
chr12	62000000	63000000	428
chr12	63000000	64000000	465
chr12	64000000	65000000	458
chr12	65000000	66000000	442
chr12	66000000	67000000	433
chr12	67000000	68000000	425
chr12	68000000	69000000	464
chr12	69000000	70000000	477
chr12	70000000	71000000	455
chr12	71000000	72000000	438
chr12	72000000	73000000	431
chr12	73000000	74000000	387
chr12	74000000	75000000	444
chr12	75000000	76000000	423
chr12	76000000	77000000	427
chr12	77000000	78000000	475
chr12	78000000	79000000	410
chr12	79000000	80000000	391
chr12	80000000	81000000	403
chr12	81000000	82000000	434
chr12	82000000	83000000	451
chr12	83000000	84000000	425
chr12	84000000	85000000	419
chr12	85000000	86000000	409
chr12	86000000	87000000	372
chr12	87000000	88000000	417
chr12	88000000	89000000	439
chr12	89000000	90000000	429
chr12	90000000	91000000	407
chr12	91000000	92000000	437
chr12	92000000	93000000	437
chr12	93000000	94000000	457
chr12	94000000	95000000	468
chr12	95000000	96000000	455
chr12	96000000	97000000	459
chr12	97000000	98000000	462
chr12	98000000	99000000	438
chr12	99000000	100000000	416
chr12	100000000	101000000	457
chr12	101000000	102000000	433
chr12	102000000	103000000	417
chr12	103000000	104000000	473
chr12	104000000	105000000	445
chr12	105000000	106000000	484
chr12	106000000	107000000	433
chr12	107000000	108000000	413
chr12	108000000	109000000	424
chr12	109000000	110000000	492
chr12	110000000	111000000	473
chr12	111000000	112000000	485
chr12	112000000	113000000	463
chr12	113000000	114000000	453
chr12	114000000	115000000	469
chr12	115000000	116000000	418
chr12	116000000	117000000	427
chr12	117000000	118000000	464
chr12	118000000	119000000	475
chr12	119000000	120000000	503
chr12	120000000	121000000	515
chr12	121000000	122000000	474
chr12	122000000	123000000	524
chr12	123000000	124000000	492
chr12	124000000	125000000	468
chr12	125000000	126000000	472
chr12	126000000	127000000	441
chr12	127000000	128000000	436
chr12	128000000	129000000	496
chr12	129000000	130000000	494
chr12	130000000	131000000	505
chr12	131000000	132000000	465
chr12	132000000	133000000	510
chr12	133000000	133324548	128
chr13	0	1000000	318
chr13	1000000	2000000	169
chr13	2000000	3000000	79
chr13	3000000	4000000	122
chr13	4000000	5000000	235
chr13	5000000	6000000	3093
chr13	6000000	7000000	2833
chr13	7000000	8000000	2837
chr13	8000000	9000000	2661
chr13	9000000	10000000	3751
chr13	10000000	11000000	1948
chr13	11000000	12000000	2369
chr13	12000000	13000000	2466
chr13	13000000	14000000	1750
chr13	14000000	15000000	251
chr13	15000000	16000000	415
chr13	16000000	17000000	419
chr13	17000000	18000000	1230
chr13	18000000	19000000	502
chr13	19000000	20000000	485
chr13	20000000	21000000	439
chr13	21000000	22000000	422
chr13	22000000	23000000	453
chr13	23000000	24000000	449
chr13	24000000	25000000	462
chr13	25000000	26000000	442
chr13	26000000	27000000	440
chr13	27000000	28000000	458
chr13	28000000	29000000	462
chr13	29000000	30000000	441
chr13	30000000	31000000	500
chr13	31000000	32000000	442
chr13	32000000	33000000	432
chr13	33000000	34000000	410
chr13	34000000	35000000	418
chr13	35000000	36000000	458
chr13	36000000	37000000	460
chr13	37000000	38000000	390
chr13	38000000	39000000	415
chr13	39000000	40000000	439
chr13	40000000	41000000	465
chr13	41000000	42000000	404
chr13	42000000	43000000	418
chr13	43000000	44000000	441
chr13	44000000	45000000	408
chr13	45000000	46000000	516
chr13	46000000	47000000	441
chr13	47000000	48000000	416
chr13	48000000	49000000	478
chr13	49000000	50000000	426
chr13	50000000	51000000	455
chr13	51000000	52000000	587
chr13	52000000	53000000	475
chr13	53000000	54000000	382
chr13	54000000	55000000	404
chr13	55000000	56000000	377
chr13	56000000	57000000	567
chr13	57000000	58000000	375
chr13	58000000	59000000	439
chr13	59000000	60000000	442
chr13	60000000	61000000	406
chr13	61000000	62000000	401
chr13	62000000	63000000	376
chr13	63000000	64000000	406
chr13	64000000	65000000	386
chr13	65000000	66000000	397
chr13	66000000	67000000	412
chr13	67000000	68000000	410
chr13	68000000	69000000	414
chr13	69000000	70000000	401
chr13	70000000	71000000	380
chr13	71000000	72000000	382
chr13	72000000	73000000	453
chr13	73000000	74000000	409
chr13	74000000	75000000	387
chr13	75000000	76000000	462
chr13	76000000	77000000	436
chr13	77000000	78000000	415
chr13	78000000	79000000	438
chr13	79000000	80000000	434
chr13	80000000	81000000	402
chr13	81000000	82000000	355
chr13	82000000	83000000	381
chr13	83000000	84000000	399
chr13	84000000	85000000	396
chr13	85000000	86000000	433
chr13	86000000	87000000	390
chr13	87000000	88000000	389
chr13	88000000	89000000	406
chr13	89000000	90000000	402
chr13	90000000	91000000	400
chr13	91000000	92000000	455
chr13	92000000	93000000	423
chr13	93000000	94000000	432
chr13	94000000	95000000	438
chr13	95000000	96000000	477
chr13	96000000	97000000	454
chr13	97000000	98000000	468
chr13	98000000	99000000	457
chr13	99000000	100000000	427
chr13	100000000	101000000	422
chr13	101000000	102000000	372
chr13	102000000	103000000	427
chr13	103000000	104000000	398
chr13	104000000	105000000	404
chr13	105000000	106000000	424
chr13	106000000	107000000	445
chr13	107000000	108000000	414
chr13	108000000	109000000	420
chr13	109000000	110000000	470
chr13	110000000	111000000	478
chr13	111000000	112000000	522
chr13	112000000	113000000	502
chr13	113000000	113566686	256
chr14	0	1000000	5154
chr14	1000000	2000000	3284
chr14	2000000	3000000	5627
chr14	3000000	4000000	1447
chr14	4000000	5000000	1912
chr14	5000000	6000000	1558
chr14	6000000	7000000	2069
chr14	7000000	8000000	2417
chr14	8000000	9000000	2009
chr14	9000000	10000000	1754
chr14	10000000	11000000	2595
chr14	11000000	12000000	1140
chr14	12000000	13000000	1409
chr14	13000000	14000000	2678
chr14	14000000	15000000	755
chr14	15000000	16000000	727
chr14	16000000	17000000	619
chr14	17000000	18000000	706
chr14	18000000	19000000	699
chr14	19000000	20000000	675
chr14	20000000	21000000	599
chr14	21000000	22000000	598
chr14	22000000	23000000	588
chr14	23000000	24000000	627
chr14	24000000	25000000	603
chr14	25000000	26000000	625
chr14	26000000	27000000	583
chr14	27000000	28000000	592
chr14	28000000	29000000	616
chr14	29000000	30000000	664
chr14	30000000	31000000	627
chr14	31000000	32000000	668
chr14	32000000	33000000	593
chr14	33000000	34000000	611
chr14	34000000	35000000	580
chr14	35000000	36000000	565
chr14	36000000	37000000	561
chr14	37000000	38000000	599
chr14	38000000	39000000	570
chr14	39000000	40000000	626
chr14	40000000	41000000	558
chr14	41000000	42000000	551
chr14	42000000	43000000	584
chr14	43000000	44000000	665
chr14	44000000	45000000	655
chr14	45000000	46000000	620
chr14	46000000	47000000	651
chr14	47000000	48000000	655
chr14	48000000	49000000	635
chr14	49000000	50000000	653
chr14	50000000	51000000	640
chr14	51000000	52000000	634
chr14	52000000	53000000	656
chr14	53000000	54000000	649
chr14	54000000	55000000	604
chr14	55000000	56000000	645
chr14	56000000	57000000	678
chr14	57000000	58000000	650
chr14	58000000	59000000	635
chr14	59000000	60000000	635
chr14	60000000	61000000	622
chr14	61000000	62000000	642
chr14	62000000	63000000	661
chr14	63000000	64000000	713
chr14	64000000	65000000	696
chr14	65000000	66000000	642
chr14	66000000	67000000	621
chr14	67000000	68000000	681
chr14	68000000	69000000	647
chr14	69000000	70000000	634
chr14	70000000	71000000	688
chr14	71000000	72000000	678
chr14	72000000	73000000	664
chr14	73000000	74000000	595
chr14	74000000	75000000	614
chr14	75000000	76000000	616
chr14	76000000	77000000	620
chr14	77000000	78000000	562
chr14	78000000	79000000	568
chr14	79000000	80000000	585
chr14	80000000	81000000	607
chr14	81000000	82000000	602
chr14	82000000	83000000	652
chr14	83000000	84000000	642
chr14	84000000	85000000	683
chr14	85000000	86000000	706
chr14	86000000	87000000	649
chr14	87000000	88000000	651
chr14	88000000	89000000	650
chr14	89000000	90000000	680
chr14	90000000	91000000	684
chr14	91000000	92000000	696
chr14	92000000	93000000	629
chr14	93000000	94000000	734
chr14	94000000	95000000	708
chr14	95000000	96000000	616
chr14	96000000	97000000	720
chr14	97000000	98000000	657
chr14	98000000	99000000	734
chr14	99000000	100000000	905
chr14	100000000	101000000	539
chr14	101000000	101161492	134
chr15	0	1000000	1519
chr15	1000000	2000000	2599
chr15	2000000	3000000	3761
chr15	3000000	4000000	4421
chr15	4000000	5000000	4598
chr15	5000000	6000000	862
chr15	6000000	7000000	1030
chr15	7000000	8000000	593
chr15	8000000	9000000	568
chr15	9000000	10000000	652
chr15	10000000	11000000	686
chr15	11000000	12000000	635
chr15	12000000	13000000	570
chr15	13000000	14000000	771
chr15	14000000	15000000	1381
chr15	15000000	16000000	1086
chr15	16000000	17000000	2317
chr15	17000000	18000000	2265
chr15	18000000	19000000	1192
chr15	19000000	20000000	1002
chr15	20000000	21000000	1130
chr15	21000000	22000000	639
chr15	22000000	23000000	423
chr15	23000000	24000000	503
chr15	24000000	25000000	475
chr15	25000000	26000000	461
chr15	26000000	27000000	1182
chr15	27000000	28000000	544
chr15	28000000	29000000	740
chr15	29000000	30000000	494
chr15	30000000	31000000	695
chr15	31000000	32000000	450
chr15	32000000	33000000	485
chr15	33000000	34000000	447
chr15	34000000	35000000	458
chr15	35000000	36000000	464
chr15	36000000	37000000	466
chr15	37000000	38000000	479
chr15	38000000	39000000	455
chr15	39000000	40000000	458
chr15	40000000	41000000	469
chr15	41000000	42000000	528
chr15	42000000	43000000	496
chr15	43000000	44000000	452
chr15	44000000	45000000	447
chr15	45000000	46000000	420
chr15	46000000	47000000	448
chr15	47000000	48000000	441
chr15	48000000	49000000	445
chr15	49000000	50000000	453
chr15	50000000	51000000	455
chr15	51000000	52000000	436
chr15	52000000	53000000	427
chr15	53000000	54000000	457
chr15	54000000	55000000	413
chr15	55000000	56000000	458
chr15	56000000	57000000	444
chr15	57000000	58000000	444
chr15	58000000	59000000	440
chr15	59000000	60000000	472
chr15	60000000	61000000	488
chr15	61000000	62000000	487
chr15	62000000	63000000	492
chr15	63000000	64000000	460
chr15	64000000	65000000	466
chr15	65000000	66000000	437
chr15	66000000	67000000	454
chr15	67000000	68000000	494
chr15	68000000	69000000	476
chr15	69000000	70000000	455
chr15	70000000	71000000	569
chr15	71000000	72000000	763
chr15	72000000	73000000	480
chr15	73000000	74000000	630
chr15	74000000	75000000	444
chr15	75000000	76000000	532
chr15	76000000	77000000	481
chr15	77000000	78000000	480
chr15	78000000	79000000	464
chr15	79000000	80000000	458
chr15	80000000	81000000	669
chr15	81000000	82000000	445
chr15	82000000	83000000	930
chr15	83000000	84000000	472
chr15	84000000	85000000	451
chr15	85000000	86000000	486
chr15	86000000	87000000	490
chr15	87000000	88000000	517
chr15	88000000	89000000	453
chr15	89000000	90000000	471
chr15	90000000	91000000	468
chr15	91000000	92000000	428
chr15	92000000	93000000	417
chr15	93000000	94000000	438
chr15	94000000	95000000	432
chr15	95000000	96000000	465
chr15	96000000	97000000	501
chr15	97000000	98000000	479
chr15	98000000	99000000	529
chr15	99000000	99753195	592
chr16	0	1000000	611
chr16	1000000	2000000	568
chr16	2000000	3000000	541
chr16	3000000	4000000	499
chr16	4000000	5000000	507
chr16	5000000	6000000	463
chr16	6000000	7000000	438
chr16	7000000	8000000	467
chr16	8000000	9000000	472
chr16	9000000	10000000	446
chr16	10000000	11000000	458
chr16	11000000	12000000	509
chr16	12000000	13000000	475
chr16	13000000	14000000	493
chr16	14000000	15000000	822
chr16	15000000	16000000	806
chr16	16000000	17000000	1068
chr16	17000000	18000000	467
chr16	18000000	19000000	1096
chr16	19000000	20000000	438
chr16	20000000	21000000	500
chr16	21000000	22000000	1169
chr16	22000000	23000000	1190
chr16	23000000	24000000	454
chr16	24000000	25000000	476
chr16	25000000	26000000	503
chr16	26000000	27000000	464
chr16	27000000	28000000	461
chr16	28000000	29000000	726
chr16	29000000	30000000	1093
chr16	30000000	31000000	963
chr16	31000000	32000000	468
chr16	32000000	33000000	1118
chr16	33000000	34000000	1424
chr16	34000000	35000000	1223
chr16	35000000	36000000	1241
chr16	36000000	37000000	2437
chr16	37000000	38000000	1500
chr16	38000000	39000000	462
chr16	39000000	40000000	986
chr16	40000000	41000000	2148
chr16	41000000	42000000	1291
chr16	42000000	43000000	1080
chr16	43000000	44000000	1092
chr16	44000000	45000000	1138
chr16	45000000	46000000	948
chr16	46000000	47000000	1102
chr16	47000000	48000000	1036
chr16	48000000	49000000	1534
chr16	49000000	50000000	1724
chr16	50000000	51000000	1360
chr16	51000000	52000000	1893
chr16	52000000	53000000	620
chr16	53000000	54000000	416
chr16	54000000	55000000	470
chr16	55000000	56000000	490
chr16	56000000	57000000	456
chr16	57000000	58000000	445
chr16	58000000	59000000	459
chr16	59000000	60000000	423
chr16	60000000	61000000	476
chr16	61000000	62000000	534
chr16	62000000	63000000	466
chr16	63000000	64000000	472
chr16	64000000	65000000	485
chr16	65000000	66000000	409
chr16	66000000	67000000	396
chr16	67000000	68000000	396
chr16	68000000	69000000	410
chr16	69000000	70000000	424
chr16	70000000	71000000	403
chr16	71000000	72000000	456
chr16	72000000	73000000	486
chr16	73000000	74000000	514
chr16	74000000	75000000	464
chr16	75000000	76000000	715
chr16	76000000	77000000	684
chr16	77000000	78000000	465
chr16	78000000	79000000	434
chr16	79000000	80000000	432
chr16	80000000	81000000	831
chr16	81000000	82000000	454
chr16	82000000	83000000	394
chr16	83000000	84000000	421
chr16	84000000	85000000	406
chr16	85000000	86000000	463
chr16	86000000	87000000	423
chr16	87000000	88000000	471
chr16	88000000	89000000	439
chr16	89000000	90000000	447
chr16	90000000	91000000	497
chr16	91000000	92000000	522
chr16	92000000	93000000	501
chr16	93000000	94000000	487
chr16	94000000	95000000	580
chr16	95000000	96000000	574
chr16	96000000	96330374	483
chr17	0	1000000	832
chr17	1000000	2000000	705
chr17	2000000	3000000	719
chr17	3000000	4000000	726
chr17	4000000	5000000	646
chr17	5000000	6000000	746
chr17	6000000	7000000	688
chr17	7000000	8000000	693
chr17	8000000	9000000	679
chr17	9000000	10000000	740
chr17	10000000	11000000	648
chr17	11000000	12000000	675
chr17	12000000	13000000	623
chr17	13000000	14000000	674
chr17	14000000	15000000	697
chr17	15000000	16000000	830
chr17	16000000	17000000	960
chr17	17000000	18000000	723
chr17	18000000	19000000	1113
chr17	19000000	20000000	1101
chr17	20000000	21000000	1044
chr17	21000000	22000000	819
chr17	22000000	23000000	1628
chr17	23000000	24000000	2235
chr17	24000000	25000000	2395
chr17	25000000	26000000	1835
chr17	26000000	27000000	4019
chr17	27000000	28000000	1664
chr17	28000000	29000000	652
chr17	29000000	30000000	691
chr17	30000000	31000000	651
chr17	31000000	32000000	742
chr17	32000000	33000000	687
chr17	33000000	34000000	748
chr17	34000000	35000000	645
chr17	35000000	36000000	665
chr17	36000000	37000000	635
chr17	37000000	38000000	1479
chr17	38000000	39000000	1168
chr17	39000000	40000000	1134
chr17	40000000	41000000	751
chr17	41000000	42000000	711
chr17	42000000	43000000	671
chr17	43000000	44000000	670
chr17	44000000	45000000	1429
chr17	45000000	46000000	665
chr17	46000000	47000000	933
chr17	47000000	48000000	1454
chr17	48000000	49000000	770
chr17	49000000	50000000	675
chr17	50000000	51000000	645
chr17	51000000	52000000	753
chr17	52000000	53000000	595
chr17	53000000	54000000	591
chr17	54000000	55000000	600
chr17	55000000	56000000	641
chr17	56000000	57000000	670
chr17	57000000	58000000	644
chr17	58000000	59000000	699
chr17	59000000	60000000	659
chr17	60000000	61000000	792
chr17	61000000	62000000	671
chr17	62000000	63000000	644
chr17	63000000	64000000	839
chr17	64000000	65000000	670
chr17	65000000	66000000	861
chr17	66000000	67000000	653
chr17	67000000	68000000	628
chr17	68000000	69000000	687
chr17	69000000	70000000	692
chr17	70000000	71000000	615
chr17	71000000	72000000	617
chr17	72000000	73000000	610
chr17	73000000	74000000	701
chr17	74000000	75000000	703
chr17	75000000	76000000	726
chr17	76000000	77000000	715
chr17	77000000	78000000	687
chr17	78000000	79000000	697
chr17	79000000	80000000	706
chr17	80000000	81000000	736
chr17	81000000	82000000	740
chr17	82000000	83000000	739
chr17	83000000	84000000	716
chr17	84000000	84276897	252
chr18	0	1000000	576
chr18	1000000	2000000	436
chr18	2000000	3000000	473
chr18	3000000	4000000	486
chr18	4000000	5000000	454
chr18	5000000	6000000	450
chr18	6000000	7000000	445
chr18	7000000	8000000	400
chr18	8000000	9000000	423
chr18	9000000	10000000	468
chr18	10000000	11000000	482
chr18	11000000	12000000	443
chr18	12000000	13000000	543
chr18	13000000	14000000	475
chr18	14000000	15000000	809
chr18	15000000	16000000	1529
chr18	16000000	17000000	1430
chr18	17000000	18000000	925
chr18	18000000	19000000	451
chr18	19000000	20000000	1092
chr18	20000000	21000000	1865
chr18	21000000	22000000	632
chr18	22000000	23000000	409
chr18	23000000	24000000	447
chr18	24000000	25000000	490
chr18	25000000	26000000	435
chr18	26000000	27000000	453
chr18	27000000	28000000	427
chr18	28000000	29000000	390
chr18	29000000	30000000	437
chr18	30000000	31000000	405
chr18	31000000	32000000	471
chr18	32000000	33000000	423
chr18	33000000	34000000	419
chr18	34000000	35000000	445
chr18	35000000	36000000	478
chr18	36000000	37000000	465
chr18	37000000	38000000	408
chr18	38000000	39000000	463
chr18	39000000	40000000	418
chr18	40000000	41000000	398
chr18	41000000	42000000	439
chr18	42000000	43000000	437
chr18	43000000	44000000	425
chr18	44000000	45000000	432
chr18	45000000	46000000	487
chr18	46000000	47000000	433
chr18	47000000	48000000	624
chr18	48000000	49000000	467
chr18	49000000	50000000	480
chr18	50000000	51000000	482
chr18	51000000	52000000	475
chr18	52000000	53000000	420
chr18	53000000	54000000	460
chr18	54000000	55000000	410
chr18	55000000	56000000	549
chr18	56000000	57000000	427
chr18	57000000	58000000	458
chr18	58000000	59000000	484
chr18	59000000	60000000	466
chr18	60000000	61000000	478
chr18	61000000	62000000	418
chr18	62000000	63000000	419
chr18	63000000	64000000	557
chr18	64000000	65000000	438
chr18	65000000	66000000	387
chr18	66000000	67000000	389
chr18	67000000	68000000	441
chr18	68000000	69000000	379
chr18	69000000	70000000	396
chr18	70000000	71000000	411
chr18	71000000	72000000	397
chr18	72000000	73000000	441
chr18	73000000	74000000	436
chr18	74000000	75000000	444
chr18	75000000	76000000	448
chr18	76000000	77000000	463
chr18	77000000	78000000	427
chr18	78000000	79000000	463
chr18	79000000	80000000	554
chr18	80000000	80542538	282
chr19	0	1000000	960
chr19	1000000	2000000	523
chr19	2000000	3000000	536
chr19	3000000	4000000	495
chr19	4000000	5000000	487
chr19	5000000	6000000	490
chr19	6000000	7000000	504
chr19	7000000	8000000	493
chr19	8000000	9000000	876
chr19	9000000	10000000	477
chr19	10000000	11000000	500
chr19	11000000	12000000	486
chr19	12000000	13000000	497
chr19	13000000	14000000	509
chr19	14000000	15000000	502
chr19	15000000	16000000	471
chr19	16000000	17000000	483
chr19	17000000	18000000	490
chr19	18000000	19000000	500
chr19	19000000	20000000	468
chr19	20000000	21000000	422
chr19	21000000	22000000	428
chr19	22000000	23000000	454
chr19	23000000	24000000	452
chr19	24000000	25000000	975
chr19	25000000	26000000	1045
chr19	26000000	27000000	811
chr19	27000000	28000000	358
chr19	28000000	29000000	1702
chr19	29000000	30000000	7319
chr19	30000000	31000000	470
chr19	31000000	32000000	522
chr19	32000000	33000000	476
chr19	33000000	34000000	448
chr19	34000000	35000000	466
chr19	35000000	36000000	518
chr19	36000000	37000000	524
chr19	37000000	38000000	475
chr19	38000000	39000000	1362
chr19	39000000	40000000	573
chr19	40000000	41000000	710
chr19	41000000	42000000	529
chr19	42000000	43000000	503
chr19	43000000	44000000	458
chr19	44000000	45000000	503
chr19	45000000	46000000	478
chr19	46000000	47000000	456
chr19	47000000	48000000	454
chr19	48000000	49000000	431
chr19	49000000	50000000	477
chr19	50000000	51000000	685
chr19	51000000	52000000	464
chr19	52000000	53000000	531
chr19	53000000	54000000	900
chr19	54000000	55000000	460
chr19	55000000	56000000	457
chr19	56000000	57000000	473
chr19	57000000	58000000	632
chr19	58000000	59000000	465
chr19	59000000	60000000	494
chr19	60000000	61000000	468
chr19	61000000	61707364	357
chr20	0	1000000	669
chr20	1000000	2000000	537
chr20	2000000	3000000	455
chr20	3000000	4000000	507
chr20	4000000	5000000	455
chr20	5000000	6000000	473
chr20	6000000	7000000	465
chr20	7000000	8000000	456
chr20	8000000	9000000	461
chr20	9000000	10000000	404
chr20	10000000	11000000	389
chr20	11000000	12000000	431
chr20	12000000	13000000	431
chr20	13000000	14000000	448
chr20	14000000	15000000	454
chr20	15000000	16000000	460
chr20	16000000	17000000	459
chr20	17000000	18000000	471
chr20	18000000	19000000	456
chr20	19000000	20000000	496
chr20	20000000	21000000	485
chr20	21000000	22000000	426
chr20	22000000	23000000	498
chr20	23000000	24000000	518
chr20	24000000	25000000	473
chr20	25000000	26000000	516
chr20	26000000	27000000	1241
chr20	27000000	28000000	2424
chr20	28000000	29000000	2627
chr20	29000000	30000000	1372
chr20	30000000	31000000	638
chr20	31000000	32000000	589
chr20	32000000	33000000	1103
chr20	33000000	34000000	538
chr20	34000000	35000000	485
chr20	35000000	36000000	480
chr20	36000000	37000000	468
chr20	37000000	38000000	520
chr20	38000000	39000000	490
chr20	39000000	40000000	456
chr20	40000000	41000000	461
chr20	41000000	42000000	401
chr20	42000000	43000000	447
chr20	43000000	44000000	463
chr20	44000000	45000000	521
chr20	45000000	46000000	487
chr20	46000000	47000000	437
chr20	47000000	48000000	502
chr20	48000000	49000000	475
chr20	49000000	50000000	517
chr20	50000000	51000000	479
chr20	51000000	52000000	503
chr20	52000000	53000000	524
chr20	53000000	54000000	471
chr20	54000000	55000000	411
chr20	55000000	56000000	448
chr20	56000000	57000000	467
chr20	57000000	58000000	472
chr20	58000000	59000000	497
chr20	59000000	60000000	501
chr20	60000000	61000000	490
chr20	61000000	62000000	479
chr20	62000000	63000000	472
chr20	63000000	64000000	531
chr20	64000000	65000000	546
chr20	65000000	66000000	559
chr20	66000000	66210255	237
chr21	0	1000000	2191
chr21	1000000	2000000	1040
chr21	2000000	3000000	2268
chr21	3000000	4000000	4787
chr21	4000000	5000000	4519
chr21	5000000	6000000	3999
chr21	6000000	7000000	1200
chr21	7000000	8000000	1646
chr21	8000000	9000000	2490
chr21	9000000	10000000	2150
chr21	10000000	11000000	2706
chr21	11000000	12000000	6597
chr21	12000000	13000000	996
chr21	13000000	14000000	760
chr21	14000000	15000000	804
chr21	15000000	16000000	750
chr21	16000000	17000000	796
chr21	17000000	18000000	730
chr21	18000000	19000000	725
chr21	19000000	20000000	755
chr21	20000000	21000000	705
chr21	21000000	22000000	731
chr21	22000000	23000000	745
chr21	23000000	24000000	813
chr21	24000000	25000000	849
chr21	25000000	26000000	772
chr21	26000000	27000000	835
chr21	27000000	28000000	827
chr21	28000000	29000000	773
chr21	29000000	30000000	878
chr21	30000000	31000000	896
chr21	31000000	32000000	917
chr21	32000000	33000000	887
chr21	33000000	34000000	1007
chr21	34000000	35000000	931
chr21	35000000	36000000	887
chr21	36000000	37000000	890
chr21	37000000	38000000	882
chr21	38000000	39000000	866
chr21	39000000	40000000	927
chr21	40000000	41000000	905
chr21	41000000	42000000	852
chr21	42000000	43000000	909
chr21	43000000	44000000	908
chr21	44000000	45000000	982
chr21	45000000	45090682	97
chr22	0	1000000	2042
chr22	1000000	2000000	971
chr22	2000000	3000000	1750
chr22	3000000	4000000	2212
chr22	4000000	5000000	3351
chr22	5000000	6000000	6712
chr22	6000000	7000000	1234
chr22	7000000	8000000	1204
chr22	8000000	9000000	1090
chr22	9000000	10000000	1045
chr22	10000000	11000000	1595
chr22	11000000	12000000	1877
chr22	12000000	13000000	2353
chr22	13000000	14000000	796
chr22	14000000	15000000	1094
chr22	15000000	16000000	2053
chr22	16000000	17000000	1681
chr22	17000000	18000000	762
chr22	18000000	19000000	748
chr22	19000000	20000000	854
chr22	20000000	21000000	561
chr22	21000000	22000000	1007
chr22	22000000	23000000	543
chr22	23000000	24000000	529
chr22	24000000	25000000	514
chr22	25000000	26000000	563
chr22	26000000	27000000	504
chr22	27000000	28000000	481
chr22	28000000	29000000	430
chr22	29000000	30000000	484
chr22	30000000	31000000	522
chr22	31000000	32000000	475
chr22	32000000	33000000	485
chr22	33000000	34000000	483
chr22	34000000	35000000	499
chr22	35000000	36000000	473
chr22	36000000	37000000	489
chr22	37000000	38000000	537
chr22	38000000	39000000	579
chr22	39000000	40000000	509
chr22	40000000	41000000	494
chr22	41000000	42000000	494
chr22	42000000	43000000	514
chr22	43000000	44000000	509
chr22	44000000	45000000	492
chr22	45000000	46000000	536
chr22	46000000	47000000	510
chr22	47000000	48000000	448
chr22	48000000	49000000	441
chr22	49000000	50000000	474
chr22	50000000	51000000	529
chr22	51000000	51324926	205
chrX	0	1000000	0
chrX	1000000	2000000	0
chrX	2000000	3000000	378
chrX	3000000	4000000	650
chrX	4000000	5000000	630
chrX	5000000	6000000	564
chrX	6000000	7000000	644
chrX	7000000	8000000	774
chrX	8000000	9000000	734
chrX	9000000	10000000	651
chrX	10000000	11000000	673
chrX	11000000	12000000	589
chrX	12000000	13000000	635
chrX	13000000	14000000	573
chrX	14000000	15000000	572
chrX	15000000	16000000	635
chrX	16000000	17000000	656
chrX	17000000	18000000	594
chrX	18000000	19000000	638
chrX	19000000	20000000	635
chrX	20000000	21000000	602
chrX	21000000	22000000	621
chrX	22000000	23000000	630
chrX	23000000	24000000	656
chrX	24000000	25000000	681
chrX	25000000	26000000	601
chrX	26000000	27000000	568
chrX	27000000	28000000	563
chrX	28000000	29000000	605
chrX	29000000	30000000	616
chrX	30000000	31000000	624
chrX	31000000	32000000	586
chrX	32000000	33000000	574
chrX	33000000	34000000	569
chrX	34000000	35000000	586
chrX	35000000	36000000	581
chrX	36000000	37000000	590
chrX	37000000	38000000	624
chrX	38000000	39000000	650
chrX	39000000	40000000	684
chrX	40000000	41000000	676
chrX	41000000	42000000	646
chrX	42000000	43000000	627
chrX	43000000	44000000	640
chrX	44000000	45000000	602
chrX	45000000	46000000	614
chrX	46000000	47000000	656
chrX	47000000	48000000	746
chrX	48000000	49000000	1408
chrX	49000000	50000000	631
chrX	50000000	51000000	624
chrX	51000000	52000000	857
chrX	52000000	53000000	738
chrX	53000000	54000000	603
chrX	54000000	55000000	677
chrX	55000000	56000000	639
chrX	56000000	57000000	679
chrX	57000000	58000000	1024
chrX	58000000	59000000	3312
chrX	59000000	60000000	3015
chrX	60000000	61000000	2006
chrX	61000000	62000000	705
chrX	62000000	63000000	634
chrX	63000000	64000000	653
chrX	64000000	65000000	636
chrX	65000000	66000000	596
chrX	66000000	67000000	609
chrX	67000000	68000000	654
