chromosome	bin_start	bin_end	n_reads
chr11	67000000	68000000	1418
chr11	68000000	69000000	1199
chr11	69000000	70000000	1270
chr11	70000000	71000000	1543
chr11	71000000	72000000	1923
chr11	72000000	73000000	1756
chr11	73000000	74000000	1695
chr11	74000000	75000000	1752
chr11	75000000	76000000	1713
chr11	76000000	77000000	1732
chr11	77000000	78000000	1873
chr11	78000000	79000000	1708
chr11	79000000	80000000	1694
chr11	80000000	81000000	1711
chr11	81000000	82000000	1805
chr11	82000000	83000000	1823
chr11	83000000	84000000	1766
chr11	84000000	85000000	1763
chr11	85000000	86000000	1745
chr11	86000000	87000000	1744
chr11	87000000	88000000	1725
chr11	88000000	89000000	1878
chr11	89000000	90000000	2573
chr11	90000000	91000000	1777
chr11	91000000	92000000	1801
chr11	92000000	93000000	1748
chr11	93000000	94000000	1740
chr11	94000000	95000000	2625
chr11	95000000	96000000	1825
chr11	96000000	97000000	1745
chr11	97000000	98000000	1842
chr11	98000000	99000000	1713
chr11	99000000	100000000	1805
chr11	100000000	101000000	1782
chr11	101000000	102000000	1792
chr11	102000000	103000000	1762
chr11	103000000	104000000	1721
chr11	104000000	105000000	1757
chr11	105000000	106000000	1830
chr11	106000000	107000000	1791
chr11	107000000	108000000	1775
chr11	108000000	109000000	1784
chr11	109000000	110000000	1733
chr11	110000000	111000000	1717
chr11	111000000	112000000	1747
chr11	112000000	113000000	1793
chr11	113000000	114000000	1788
chr11	114000000	115000000	1761
chr11	115000000	116000000	1754
chr11	116000000	117000000	1749
chr11	117000000	118000000	1732
chr11	118000000	119000000	1728
chr11	119000000	120000000	1735
chr11	120000000	121000000	1725
chr11	121000000	122000000	1800
chr11	122000000	123000000	1750
chr11	123000000	124000000	1721
chr11	124000000	125000000	1768
chr11	125000000	126000000	1812
chr11	126000000	127000000	1803
chr11	127000000	128000000	1819
chr11	128000000	129000000	1721
chr11	129000000	130000000	1798
chr11	130000000	131000000	1785
chr11	131000000	132000000	1779
chr11	132000000	133000000	1786
chr11	133000000	134000000	1713
chr11	134000000	135000000	1775
chr11	135000000	135127769	207
chr12	0	1000000	1399
chr12	1000000	2000000	1293
chr12	2000000	3000000	1241
chr12	3000000	4000000	1297
chr12	4000000	5000000	1269
chr12	5000000	6000000	1308
chr12	6000000	7000000	1174
chr12	7000000	8000000	1271
chr12	8000000	9000000	1436
chr12	9000000	10000000	1368
chr12	10000000	11000000	1257
chr12	11000000	12000000	1321
chr12	12000000	13000000	1254
chr12	13000000	14000000	1314
chr12	14000000	15000000	1259
chr12	15000000	16000000	1317
chr12	16000000	17000000	1214
chr12	17000000	18000000	1262
chr12	18000000	19000000	1218
chr12	19000000	20000000	1208
chr12	20000000	21000000	1328
chr12	21000000	22000000	1275
chr12	22000000	23000000	1306
chr12	23000000	24000000	1265
chr12	24000000	25000000	1293
chr12	25000000	26000000	1207
chr12	26000000	27000000	1241
chr12	27000000	28000000	1327
chr12	28000000	29000000	1216
chr12	29000000	30000000	1272
chr12	30000000	31000000	1282
chr12	31000000	32000000	1258
chr12	32000000	33000000	1227
chr12	33000000	34000000	1234
chr12	34000000	35000000	3269
chr12	35000000	36000000	3320
chr12	36000000	37000000	3335
chr12	37000000	38000000	2036
chr12	38000000	39000000	1271
chr12	39000000	40000000	1109
chr12	40000000	41000000	936
chr12	41000000	42000000	987
chr12	42000000	43000000	1022
chr12	43000000	44000000	1010
chr12	44000000	45000000	1060
chr12	45000000	46000000	975
chr12	46000000	47000000	979
chr12	47000000	48000000	976
chr12	48000000	49000000	969
chr12	49000000	50000000	1256
chr12	50000000	51000000	1195
chr12	51000000	52000000	1359
chr12	52000000	53000000	1332
chr12	53000000	54000000	1245
chr12	54000000	55000000	1426
chr12	55000000	56000000	1425
chr12	56000000	57000000	1325
chr12	57000000	58000000	1330
chr12	58000000	59000000	1446
chr12	59000000	60000000	1289
chr12	60000000	61000000	1348
chr12	61000000	62000000	1251
chr12	62000000	63000000	1357
chr12	63000000	64000000	1505
chr12	64000000	65000000	1353
chr12	65000000	66000000	1225
chr12	66000000	67000000	1331
chr12	67000000	68000000	1335
chr12	68000000	69000000	1347
chr12	69000000	70000000	1392
chr12	70000000	71000000	1311
chr12	71000000	72000000	1296
chr12	72000000	73000000	1328
chr12	73000000	74000000	1290
chr12	74000000	75000000	1366
chr12	75000000	76000000	1345
chr12	76000000	77000000	1280
chr12	77000000	78000000	1257
chr12	78000000	79000000	1315
chr12	79000000	80000000	1319
chr12	80000000	81000000	1349
chr12	81000000	82000000	1351
chr12	82000000	83000000	1303
chr12	83000000	84000000	1317
chr12	84000000	85000000	1326
chr12	85000000	86000000	1266
chr12	86000000	87000000	1284
chr12	87000000	88000000	1345
chr12	88000000	89000000	1321
chr12	89000000	90000000	1267
chr12	90000000	91000000	1275
chr12	91000000	92000000	1273
chr12	92000000	93000000	1354
chr12	93000000	94000000	1380
chr12	94000000	95000000	1295
chr12	95000000	96000000	1276
chr12	96000000	97000000	1328
chr12	97000000	98000000	1402
chr12	98000000	99000000	1310
chr12	99000000	100000000	1336
chr12	100000000	101000000	1323
chr12	101000000	102000000	1306
chr12	102000000	103000000	1309
chr12	103000000	104000000	1363
chr12	104000000	105000000	1277
chr12	105000000	106000000	1341
chr12	106000000	107000000	1316
chr12	107000000	108000000	1327
chr12	108000000	109000000	1319
chr12	109000000	110000000	1338
chr12	110000000	111000000	1268
chr12	111000000	112000000	1312
chr12	112000000	113000000	1313
chr12	113000000	114000000	1293
chr12	114000000	115000000	1249
chr12	115000000	116000000	1332
chr12	116000000	117000000	1254
chr12	117000000	118000000	1283
chr12	118000000	119000000	1335
chr12	119000000	120000000	1333
chr12	120000000	121000000	1251
chr12	121000000	122000000	1281
chr12	122000000	123000000	1344
chr12	123000000	124000000	1327
chr12	124000000	125000000	1271
chr12	125000000	126000000	1359
chr12	126000000	127000000	1400
chr12	127000000	128000000	1305
chr12	128000000	129000000	1366
chr12	129000000	130000000	1339
chr12	130000000	131000000	1336
chr12	131000000	132000000	1410
chr12	132000000	133000000	1328
chr12	133000000	133324548	442
chr13	0	1000000	3439
chr13	1000000	2000000	1568
chr13	2000000	3000000	732
chr13	3000000	4000000	691
chr13	4000000	5000000	1043
chr13	5000000	6000000	5926
chr13	6000000	7000000	3560
chr13	7000000	8000000	3426
chr13	8000000	9000000	3567
chr13	9000000	10000000	8476
chr13	10000000	11000000	6089
chr13	11000000	12000000	4055
chr13	12000000	13000000	4081
chr13	13000000	14000000	4100
chr13	14000000	15000000	597
chr13	15000000	16000000	1279
chr13	16000000	17000000	2284
chr13	17000000	18000000	5316
chr13	18000000	19000000	1430
chr13	19000000	20000000	1299
chr13	20000000	21000000	1239
chr13	21000000	22000000	1238
chr13	22000000	23000000	1273
chr13	23000000	24000000	1309
chr13	24000000	25000000	1300
chr13	25000000	26000000	1307
chr13	26000000	27000000	1272
chr13	27000000	28000000	1332
chr13	28000000	29000000	1360
chr13	29000000	30000000	1240
chr13	30000000	31000000	1278
chr13	31000000	32000000	1268
chr13	32000000	33000000	1348
chr13	33000000	34000000	1300
chr13	34000000	35000000	1245
chr13	35000000	36000000	1333
chr13	36000000	37000000	1362
chr13	37000000	38000000	1233
chr13	38000000	39000000	1265
chr13	39000000	40000000	1231
chr13	40000000	41000000	1267
chr13	41000000	42000000	1268
chr13	42000000	43000000	1215
chr13	43000000	44000000	1341
chr13	44000000	45000000	1356
chr13	45000000	46000000	1326
chr13	46000000	47000000	1251
chr13	47000000	48000000	1226
chr13	48000000	49000000	1362
chr13	49000000	50000000	1269
chr13	50000000	51000000	1316
chr13	51000000	52000000	1526
chr13	52000000	53000000	1365
chr13	53000000	54000000	1274
chr13	54000000	55000000	1264
chr13	55000000	56000000	1263
chr13	56000000	57000000	1638
chr13	57000000	58000000	1257
chr13	58000000	59000000	1305
chr13	59000000	60000000	1284
chr13	60000000	61000000	1266
chr13	61000000	62000000	1249
chr13	62000000	63000000	1330
chr13	63000000	64000000	1329
chr13	64000000	65000000	1283
chr13	65000000	66000000	1291
chr13	66000000	67000000	1327
chr13	67000000	68000000	1269
chr13	68000000	69000000	1332
chr13	69000000	70000000	1285
chr13	70000000	71000000	1227
chr13	71000000	72000000	1323
chr13	72000000	73000000	1281
chr13	73000000	74000000	1300
chr13	74000000	75000000	1302
chr13	75000000	76000000	1370
chr13	76000000	77000000	1315
chr13	77000000	78000000	1289
chr13	78000000	79000000	1256
chr13	79000000	80000000	1306
chr13	80000000	81000000	1289
chr13	81000000	82000000	1306
chr13	82000000	83000000	1260
chr13	83000000	84000000	1294
chr13	84000000	85000000	1323
chr13	85000000	86000000	1186
chr13	86000000	87000000	1229
chr13	87000000	88000000	1265
chr13	88000000	89000000	1252
chr13	89000000	90000000	1311
chr13	90000000	91000000	1334
chr13	91000000	92000000	1304
chr13	92000000	93000000	1323
chr13	93000000	94000000	1276
chr13	94000000	95000000	1338
chr13	95000000	96000000	1336
chr13	96000000	97000000	1347
chr13	97000000	98000000	1258
chr13	98000000	99000000	1207
chr13	99000000	100000000	1365
chr13	100000000	101000000	1272
chr13	101000000	102000000	1246
chr13	102000000	103000000	1243
chr13	103000000	104000000	1310
chr13	104000000	105000000	1271
chr13	105000000	106000000	1297
chr13	106000000	107000000	1274
chr13	107000000	108000000	1349
chr13	108000000	109000000	1322
chr13	109000000	110000000	1243
chr13	110000000	111000000	1297
chr13	111000000	112000000	1428
chr13	112000000	113000000	1321
chr13	113000000	113566686	729
chr14	0	1000000	3264
chr14	1000000	2000000	6023
chr14	2000000	3000000	10094
chr14	3000000	4000000	5186
chr14	4000000	5000000	7379
chr14	5000000	6000000	3403
chr14	6000000	7000000	4153
chr14	7000000	8000000	3823
chr14	8000000	9000000	2790
chr14	9000000	10000000	4996
chr14	10000000	11000000	6402
chr14	11000000	12000000	2639
chr14	12000000	13000000	3931
chr14	13000000	14000000	8805
chr14	14000000	15000000	1433
chr14	15000000	16000000	1435
chr14	16000000	17000000	1318
chr14	17000000	18000000	1284
chr14	18000000	19000000	1418
chr14	19000000	20000000	1327
chr14	20000000	21000000	1315
chr14	21000000	22000000	1332
chr14	22000000	23000000	1328
chr14	23000000	24000000	1400
chr14	24000000	25000000	1346
chr14	25000000	26000000	1397
chr14	26000000	27000000	1306
chr14	27000000	28000000	1333
chr14	28000000	29000000	1318
chr14	29000000	30000000	1282
chr14	30000000	31000000	1312
chr14	31000000	32000000	1382
chr14	32000000	33000000	1248
chr14	33000000	34000000	1327
chr14	34000000	35000000	1259
chr14	35000000	36000000	1210
chr14	36000000	37000000	1240
chr14	37000000	38000000	1207
chr14	38000000	39000000	1297
chr14	39000000	40000000	1429
chr14	40000000	41000000	1348
chr14	41000000	42000000	1395
chr14	42000000	43000000	1412
chr14	43000000	44000000	1302
chr14	44000000	45000000	1365
chr14	45000000	46000000	1353
chr14	46000000	47000000	1352
chr14	47000000	48000000	1230
chr14	48000000	49000000	1319
chr14	49000000	50000000	1276
chr14	50000000	51000000	1340
chr14	51000000	52000000	1338
chr14	52000000	53000000	1373
chr14	53000000	54000000	1321
chr14	54000000	55000000	1241
chr14	55000000	56000000	1298
chr14	56000000	57000000	1381
chr14	57000000	58000000	1368
chr14	58000000	59000000	1279
chr14	59000000	60000000	1336
chr14	60000000	61000000	1270
chr14	61000000	62000000	1327
chr14	62000000	63000000	1341
chr14	63000000	64000000	1274
chr14	64000000	65000000	1365
chr14	65000000	66000000	1206
chr14	66000000	67000000	1298
chr14	67000000	68000000	1362
chr14	68000000	69000000	1269
chr14	69000000	70000000	1279
chr14	70000000	71000000	1334
chr14	71000000	72000000	1422
chr14	72000000	73000000	1349
chr14	73000000	74000000	1371
chr14	74000000	75000000	1291
chr14	75000000	76000000	1363
chr14	76000000	77000000	1294
chr14	77000000	78000000	1302
chr14	78000000	79000000	1364
chr14	79000000	80000000	1337
chr14	80000000	81000000	1269
chr14	81000000	82000000	1327
chr14	82000000	83000000	1360
chr14	83000000	84000000	1346
chr14	84000000	85000000	1358
chr14	85000000	86000000	1328
chr14	86000000	87000000	1335
chr14	87000000	88000000	1318
chr14	88000000	89000000	1265
chr14	89000000	90000000	1321
chr14	90000000	91000000	1268
chr14	91000000	92000000	1308
chr14	92000000	93000000	1351
chr14	93000000	94000000	1233
chr14	94000000	95000000	1286
chr14	95000000	96000000	1240
chr14	96000000	97000000	1320
chr14	97000000	98000000	1379
chr14	98000000	99000000	1296
chr14	99000000	100000000	1618
chr14	100000000	101000000	1587
chr14	101000000	101161492	214
chr15	0	1000000	3703
chr15	1000000	2000000	4576
chr15	2000000	3000000	6496
chr15	3000000	4000000	7351
chr15	4000000	5000000	8204
chr15	5000000	6000000	3563
chr15	6000000	7000000	4147
chr15	7000000	8000000	266
chr15	8000000	9000000	401
chr15	9000000	10000000	867
chr15	10000000	11000000	532
chr15	11000000	12000000	382
chr15	12000000	13000000	513
chr15	13000000	14000000	1144
chr15	14000000	15000000	2071
chr15	15000000	16000000	2374
chr15	16000000	17000000	4427
chr15	17000000	18000000	2625
chr15	18000000	19000000	3055
chr15	19000000	20000000	2648
chr15	20000000	21000000	2143
chr15	21000000	22000000	1129
chr15	22000000	23000000	723
chr15	23000000	24000000	718
chr15	24000000	25000000	756
chr15	25000000	26000000	802
chr15	26000000	27000000	1967
chr15	27000000	28000000	1024
chr15	28000000	29000000	1431
chr15	29000000	30000000	784
chr15	30000000	31000000	1332
chr15	31000000	32000000	742
chr15	32000000	33000000	829
chr15	33000000	34000000	718
chr15	34000000	35000000	732
chr15	35000000	36000000	702
chr15	36000000	37000000	737
chr15	37000000	38000000	738
chr15	38000000	39000000	737
chr15	39000000	40000000	757
chr15	40000000	41000000	700
chr15	41000000	42000000	871
chr15	42000000	43000000	757
chr15	43000000	44000000	775
chr15	44000000	45000000	775
chr15	45000000	46000000	647
chr15	46000000	47000000	759
chr15	47000000	48000000	688
chr15	48000000	49000000	698
chr15	49000000	50000000	764
chr15	50000000	51000000	727
chr15	51000000	52000000	748
chr15	52000000	53000000	692
chr15	53000000	54000000	766
chr15	54000000	55000000	747
chr15	55000000	56000000	723
chr15	56000000	57000000	691
chr15	57000000	58000000	703
chr15	58000000	59000000	685
chr15	59000000	60000000	735
chr15	60000000	61000000	727
chr15	61000000	62000000	779
chr15	62000000	63000000	698
chr15	63000000	64000000	702
chr15	64000000	65000000	715
chr15	65000000	66000000	707
chr15	66000000	67000000	728
chr15	67000000	68000000	753
chr15	68000000	69000000	728
chr15	69000000	70000000	748
chr15	70000000	71000000	792
chr15	71000000	72000000	932
chr15	72000000	73000000	749
chr15	73000000	74000000	858
chr15	74000000	75000000	704
chr15	75000000	76000000	738
chr15	76000000	77000000	753
chr15	77000000	78000000	736
chr15	78000000	79000000	709
chr15	79000000	80000000	766
chr15	80000000	81000000	1099
chr15	81000000	82000000	759
chr15	82000000	83000000	1441
chr15	83000000	84000000	734
chr15	84000000	85000000	706
chr15	85000000	86000000	728
chr15	86000000	87000000	723
chr15	87000000	88000000	712
chr15	88000000	89000000	702
chr15	89000000	90000000	723
chr15	90000000	91000000	764
chr15	91000000	92000000	761
chr15	92000000	93000000	765
chr15	93000000	94000000	710
chr15	94000000	95000000	759
chr15	95000000	96000000	734
chr15	96000000	97000000	726
chr15	97000000	98000000	733
chr15	98000000	99000000	704
chr15	99000000	99753195	1142
chr16	0	1000000	816
chr16	1000000	2000000	711
chr16	2000000	3000000	771
chr16	3000000	4000000	681
chr16	4000000	5000000	663
chr16	5000000	6000000	796
chr16	6000000	7000000	756
chr16	7000000	8000000	709
chr16	8000000	9000000	727
chr16	9000000	10000000	728
chr16	10000000	11000000	714
chr16	11000000	12000000	744
chr16	12000000	13000000	745
chr16	13000000	14000000	741
chr16	14000000	15000000	1202
chr16	15000000	16000000	1130
chr16	16000000	17000000	1482
chr16	17000000	18000000	728
chr16	18000000	19000000	1569
chr16	19000000	20000000	671
chr16	20000000	21000000	800
chr16	21000000	22000000	1748
chr16	22000000	23000000	1827
chr16	23000000	24000000	724
chr16	24000000	25000000	753
chr16	25000000	26000000	695
chr16	26000000	27000000	734
chr16	27000000	28000000	719
chr16	28000000	29000000	1100
chr16	29000000	30000000	1622
chr16	30000000	31000000	1427
chr16	31000000	32000000	771
chr16	32000000	33000000	1591
chr16	33000000	34000000	1895
chr16	34000000	35000000	1546
chr16	35000000	36000000	1913
chr16	36000000	37000000	4220
chr16	37000000	38000000	2364
chr16	38000000	39000000	772
chr16	39000000	40000000	1084
chr16	40000000	41000000	1423
chr16	41000000	42000000	1362
chr16	42000000	43000000	1436
chr16	43000000	44000000	1343
chr16	44000000	45000000	1399
chr16	45000000	46000000	1441
chr16	46000000	47000000	1379
chr16	47000000	48000000	1400
chr16	48000000	49000000	1954
chr16	49000000	50000000	1780
chr16	50000000	51000000	2504
chr16	51000000	52000000	3553
chr16	52000000	53000000	1003
chr16	53000000	54000000	736
chr16	54000000	55000000	693
chr16	55000000	56000000	711
chr16	56000000	57000000	737
chr16	57000000	58000000	680
chr16	58000000	59000000	703
chr16	59000000	60000000	721
chr16	60000000	61000000	727
chr16	61000000	62000000	779
chr16	62000000	63000000	749
chr16	63000000	64000000	744
chr16	64000000	65000000	707
chr16	65000000	66000000	734
chr16	66000000	67000000	712
chr16	67000000	68000000	757
chr16	68000000	69000000	706
chr16	69000000	70000000	735
chr16	70000000	71000000	712
chr16	71000000	72000000	755
chr16	72000000	73000000	755
chr16	73000000	74000000	700
chr16	74000000	75000000	668
chr16	75000000	76000000	913
chr16	76000000	77000000	1189
chr16	77000000	78000000	724
chr16	78000000	79000000	784
chr16	79000000	80000000	699
chr16	80000000	81000000	1107
chr16	81000000	82000000	693
chr16	82000000	83000000	742
chr16	83000000	84000000	764
chr16	84000000	85000000	744
chr16	85000000	86000000	744
chr16	86000000	87000000	763
chr16	87000000	88000000	704
chr16	88000000	89000000	722
chr16	89000000	90000000	735
chr16	90000000	91000000	737
chr16	91000000	92000000	683
chr16	92000000	93000000	782
chr16	93000000	94000000	684
chr16	94000000	95000000	771
chr16	95000000	96000000	680
chr16	96000000	96330374	971
chr17	0	1000000	1019
chr17	1000000	2000000	805
chr17	2000000	3000000	726
chr17	3000000	4000000	828
chr17	4000000	5000000	690
chr17	5000000	6000000	697
chr17	6000000	7000000	714
chr17	7000000	8000000	733
chr17	8000000	9000000	735
chr17	9000000	10000000	733
chr17	10000000	11000000	739
chr17	11000000	12000000	731
chr17	12000000	13000000	722
chr17	13000000	14000000	706
chr17	14000000	15000000	635
chr17	15000000	16000000	915
chr17	16000000	17000000	976
chr17	17000000	18000000	706
chr17	18000000	19000000	1162
chr17	19000000	20000000	1000
chr17	20000000	21000000	1086
chr17	21000000	22000000	927
chr17	22000000	23000000	1990
chr17	23000000	24000000	2646
chr17	24000000	25000000	2556
chr17	25000000	26000000	61
chr17	26000000	27000000	6222
chr17	27000000	28000000	1510
chr17	28000000	29000000	798
chr17	29000000	30000000	689
chr17	30000000	31000000	693
chr17	31000000	32000000	795
chr17	32000000	33000000	774
chr17	33000000	34000000	767
chr17	34000000	35000000	750
chr17	35000000	36000000	690
chr17	36000000	37000000	715
chr17	37000000	38000000	2163
chr17	38000000	39000000	1400
chr17	39000000	40000000	1316
chr17	40000000	41000000	716
chr17	41000000	42000000	765
chr17	42000000	43000000	728
chr17	43000000	44000000	746
chr17	44000000	45000000	1119
chr17	45000000	46000000	746
chr17	46000000	47000000	965
chr17	47000000	48000000	1064
chr17	48000000	49000000	954
chr17	49000000	50000000	686
chr17	50000000	51000000	676
chr17	51000000	52000000	709
chr17	52000000	53000000	782
chr17	53000000	54000000	768
chr17	54000000	55000000	811
chr17	55000000	56000000	770
chr17	56000000	57000000	763
chr17	57000000	58000000	724
chr17	58000000	59000000	745
chr17	59000000	60000000	727
chr17	60000000	61000000	828
chr17	61000000	62000000	795
chr17	62000000	63000000	717
chr17	63000000	64000000	829
chr17	64000000	65000000	711
chr17	65000000	66000000	923
chr17	66000000	67000000	779
chr17	67000000	68000000	797
chr17	68000000	69000000	791
chr17	69000000	70000000	752
chr17	70000000	71000000	840
chr17	71000000	72000000	776
chr17	72000000	73000000	730
chr17	73000000	74000000	672
chr17	74000000	75000000	709
chr17	75000000	76000000	748
chr17	76000000	77000000	761
chr17	77000000	78000000	783
chr17	78000000	79000000	684
chr17	79000000	80000000	772
chr17	80000000	81000000	723
chr17	81000000	82000000	794
chr17	82000000	83000000	705
chr17	83000000	84000000	764
chr17	84000000	84276897	404
chr18	0	1000000	1017
chr18	1000000	2000000	811
chr18	2000000	3000000	865
chr18	3000000	4000000	781
chr18	4000000	5000000	870
chr18	5000000	6000000	776
chr18	6000000	7000000	806
chr18	7000000	8000000	863
chr18	8000000	9000000	858
chr18	9000000	10000000	849
chr18	10000000	11000000	851
chr18	11000000	12000000	817
chr18	12000000	13000000	825
chr18	13000000	14000000	773
chr18	14000000	15000000	1541
chr18	15000000	16000000	3106
chr18	16000000	17000000	6654
chr18	17000000	18000000	5770
chr18	18000000	19000000	1080
chr18	19000000	20000000	5607
chr18	20000000	21000000	6143
chr18	21000000	22000000	2032
chr18	22000000	23000000	1029
chr18	23000000	24000000	885
chr18	24000000	25000000	830
chr18	25000000	26000000	1264
chr18	26000000	27000000	1699
chr18	27000000	28000000	1056
chr18	28000000	29000000	1366
chr18	29000000	30000000	1353
chr18	30000000	31000000	1345
chr18	31000000	32000000	1378
chr18	32000000	33000000	1344
chr18	33000000	34000000	1200
chr18	34000000	35000000	858
chr18	35000000	36000000	840
chr18	36000000	37000000	809
chr18	37000000	38000000	865
chr18	38000000	39000000	1304
chr18	39000000	40000000	1276
chr18	40000000	41000000	1262
chr18	41000000	42000000	1259
chr18	42000000	43000000	1245
chr18	43000000	44000000	1268
chr18	44000000	45000000	1317
chr18	45000000	46000000	1353
chr18	46000000	47000000	1158
chr18	47000000	48000000	1199
chr18	48000000	49000000	743
chr18	49000000	50000000	812
chr18	50000000	51000000	798
chr18	51000000	52000000	833
chr18	52000000	53000000	789
chr18	53000000	54000000	755
chr18	54000000	55000000	794
chr18	55000000	56000000	817
chr18	56000000	57000000	738
chr18	57000000	58000000	807
chr18	58000000	59000000	845
chr18	59000000	60000000	797
chr18	60000000	61000000	785
chr18	61000000	62000000	796
chr18	62000000	63000000	793
chr18	63000000	64000000	767
chr18	64000000	65000000	844
chr18	65000000	66000000	760
chr18	66000000	67000000	773
chr18	67000000	68000000	802
chr18	68000000	69000000	745
chr18	69000000	70000000	831
chr18	70000000	71000000	765
chr18	71000000	72000000	804
chr18	72000000	73000000	811
chr18	73000000	74000000	791
chr18	74000000	75000000	786
chr18	75000000	76000000	798
chr18	76000000	77000000	807
chr18	77000000	78000000	807
chr18	78000000	79000000	816
chr18	79000000	80000000	827
chr18	80000000	80542538	465
chr19	0	1000000	2382
chr19	1000000	2000000	1231
chr19	2000000	3000000	1110
chr19	3000000	4000000	1142
chr19	4000000	5000000	1218
chr19	5000000	6000000	1190
chr19	6000000	7000000	1165
chr19	7000000	8000000	1306
chr19	8000000	9000000	1814
chr19	9000000	10000000	1270
chr19	10000000	11000000	1176
chr19	11000000	12000000	1209
chr19	12000000	13000000	1254
chr19	13000000	14000000	1199
chr19	14000000	15000000	1229
chr19	15000000	16000000	1284
chr19	16000000	17000000	1189
chr19	17000000	18000000	1178
chr19	18000000	19000000	1210
chr19	19000000	20000000	1231
chr19	20000000	21000000	1264
chr19	21000000	22000000	1246
chr19	22000000	23000000	1319
chr19	23000000	24000000	1256
chr19	24000000	25000000	5915
chr19	25000000	26000000	7137
chr19	26000000	27000000	7253
chr19	27000000	28000000	3918
chr19	28000000	29000000	3273
chr19	29000000	30000000	3488
chr19	30000000	31000000	1266
chr19	31000000	32000000	1230
chr19	32000000	33000000	1237
chr19	33000000	34000000	1198
chr19	34000000	35000000	1270
chr19	35000000	36000000	1243
chr19	36000000	37000000	1185
chr19	37000000	38000000	1176
chr19	38000000	39000000	2148
chr19	39000000	40000000	1209
chr19	40000000	41000000	1702
chr19	41000000	42000000	1189
chr19	42000000	43000000	1336
chr19	43000000	44000000	1260
chr19	44000000	45000000	1270
chr19	45000000	46000000	1302
chr19	46000000	47000000	1278
chr19	47000000	48000000	1283
chr19	48000000	49000000	1240
chr19	49000000	50000000	1239
chr19	50000000	51000000	1940
chr19	51000000	52000000	1213
chr19	52000000	53000000	1240
chr19	53000000	54000000	2309
chr19	54000000	55000000	1237
chr19	55000000	56000000	1253
chr19	56000000	57000000	1237
chr19	57000000	58000000	1460
chr19	58000000	59000000	1191
chr19	59000000	60000000	1225
chr19	60000000	61000000	1187
chr19	61000000	61707364	977
chr20	0	1000000	1718
chr20	1000000	2000000	1245
chr20	2000000	3000000	1218
chr20	3000000	4000000	1252
chr20	4000000	5000000	1288
chr20	5000000	6000000	1170
chr20	6000000	7000000	1282
chr20	7000000	8000000	1233
chr20	8000000	9000000	1214
chr20	9000000	10000000	1215
chr20	10000000	11000000	1221
chr20	11000000	12000000	1317
chr20	12000000	13000000	1273
chr20	13000000	14000000	1302
chr20	14000000	15000000	1278
chr20	15000000	16000000	1250
chr20	16000000	17000000	1240
chr20	17000000	18000000	1200
chr20	18000000	19000000	1280
chr20	19000000	20000000	1244
chr20	20000000	21000000	1253
chr20	21000000	22000000	1226
chr20	22000000	23000000	1280
chr20	23000000	24000000	1261
chr20	24000000	25000000	1264
chr20	25000000	26000000	1259
chr20	26000000	27000000	4378
chr20	27000000	28000000	9583
chr20	28000000	29000000	8753
chr20	29000000	30000000	3805
chr20	30000000	31000000	1564
chr20	31000000	32000000	1681
chr20	32000000	33000000	2814
chr20	33000000	34000000	1254
chr20	34000000	35000000	1197
chr20	35000000	36000000	1231
chr20	36000000	37000000	1215
chr20	37000000	38000000	1190
chr20	38000000	39000000	1209
chr20	39000000	40000000	1204
chr20	40000000	41000000	1211
chr20	41000000	42000000	1146
chr20	42000000	43000000	1234
chr20	43000000	44000000	1237
chr20	44000000	45000000	1180
chr20	45000000	46000000	1108
chr20	46000000	47000000	1178
chr20	47000000	48000000	1213
chr20	48000000	49000000	1203
chr20	49000000	50000000	1195
chr20	50000000	51000000	1197
chr20	51000000	52000000	1184
chr20	52000000	53000000	1170
chr20	53000000	54000000	1141
chr20	54000000	55000000	1157
chr20	55000000	56000000	1215
chr20	56000000	57000000	1200
chr20	57000000	58000000	1195
chr20	58000000	59000000	1176
chr20	59000000	60000000	1142
chr20	60000000	61000000	1153
chr20	61000000	62000000	1218
chr20	62000000	63000000	1185
chr20	63000000	64000000	1156
chr20	64000000	65000000	1188
chr20	65000000	66000000	1152
chr20	66000000	66210255	577
chr21	0	1000000	4772
chr21	1000000	2000000	1561
chr21	2000000	3000000	5868
chr21	3000000	4000000	8300
chr21	4000000	5000000	5521
chr21	5000000	6000000	5567
chr21	6000000	7000000	2643
chr21	7000000	8000000	3505
chr21	8000000	9000000	4445
chr21	9000000	10000000	4206
chr21	10000000	11000000	5266
chr21	11000000	12000000	11943
chr21	12000000	13000000	1720
chr21	13000000	14000000	1297
chr21	14000000	15000000	1273
chr21	15000000	16000000	1431
chr21	16000000	17000000	1328
chr21	17000000	18000000	1342
chr21	18000000	19000000	1277
chr21	19000000	20000000	1378
chr21	20000000	21000000	1244
chr21	21000000	22000000	1332
chr21	22000000	23000000	1244
chr21	23000000	24000000	1313
chr21	24000000	25000000	1332
chr21	25000000	26000000	1344
chr21	26000000	27000000	1453
chr21	27000000	28000000	1326
chr21	28000000	29000000	1322
chr21	29000000	30000000	1337
chr21	30000000	31000000	1335
chr21	31000000	32000000	1316
chr21	32000000	33000000	1394
chr21	33000000	34000000	1420
chr21	34000000	35000000	1357
chr21	35000000	36000000	1309
chr21	36000000	37000000	1315
chr21	37000000	38000000	1322
chr21	38000000	39000000	1319
chr21	39000000	40000000	1283
chr21	40000000	41000000	1265
