chromosome	bin_start	bin_end	n_reads
chr11	25000000	26000000	3149
chr11	26000000	27000000	3178
chr11	27000000	28000000	3455
chr11	28000000	29000000	3326
chr11	29000000	30000000	3121
chr11	30000000	31000000	3287
chr11	31000000	32000000	3250
chr11	32000000	33000000	3390
chr11	33000000	34000000	3370
chr11	34000000	35000000	3433
chr11	35000000	36000000	3356
chr11	36000000	37000000	3420
chr11	37000000	38000000	3125
chr11	38000000	39000000	3004
chr11	39000000	40000000	3131
chr11	40000000	41000000	3080
chr11	41000000	42000000	3317
chr11	42000000	43000000	3216
chr11	43000000	44000000	3393
chr11	44000000	45000000	3476
chr11	45000000	46000000	3362
chr11	46000000	47000000	3694
chr11	47000000	48000000	3497
chr11	48000000	49000000	3454
chr11	49000000	50000000	3876
chr11	50000000	51000000	3610
chr11	51000000	52000000	10839
chr11	52000000	53000000	16182
chr11	53000000	54000000	14549
chr11	54000000	55000000	10047
chr11	55000000	56000000	3199
chr11	56000000	57000000	3193
chr11	57000000	58000000	3627
chr11	58000000	59000000	3121
chr11	59000000	60000000	3439
chr11	60000000	61000000	3610
chr11	61000000	62000000	4129
chr11	62000000	63000000	3603
chr11	63000000	64000000	3718
chr11	64000000	65000000	3689
chr11	65000000	66000000	3621
chr11	66000000	67000000	3578
chr11	67000000	68000000	4464
chr11	68000000	69000000	3566
chr11	69000000	70000000	3247
chr11	70000000	71000000	3498
chr11	71000000	72000000	4229
chr11	72000000	73000000	3565
chr11	73000000	74000000	3566
chr11	74000000	75000000	3414
chr11	75000000	76000000	3613
chr11	76000000	77000000	3430
chr11	77000000	78000000	3707
chr11	78000000	79000000	3539
chr11	79000000	80000000	3290
chr11	80000000	81000000	3157
chr11	81000000	82000000	3158
chr11	82000000	83000000	3317
chr11	83000000	84000000	3275
chr11	84000000	85000000	3232
chr11	85000000	86000000	3394
chr11	86000000	87000000	3486
chr11	87000000	88000000	3208
chr11	88000000	89000000	3302
chr11	89000000	90000000	4688
chr11	90000000	91000000	3222
chr11	91000000	92000000	3012
chr11	92000000	93000000	3207
chr11	93000000	94000000	3307
chr11	94000000	95000000	4257
chr11	95000000	96000000	3444
chr11	96000000	97000000	3348
chr11	97000000	98000000	2983
chr11	98000000	99000000	3017
chr11	99000000	100000000	3127
chr11	100000000	101000000	3239
chr11	101000000	102000000	3263
chr11	102000000	103000000	3433
chr11	103000000	104000000	3310
chr11	104000000	105000000	3133
chr11	105000000	106000000	3213
chr11	106000000	107000000	3069
chr11	107000000	108000000	3411
chr11	108000000	109000000	3412
chr11	109000000	110000000	3323
chr11	110000000	111000000	3315
chr11	111000000	112000000	3471
chr11	112000000	113000000	3406
chr11	113000000	114000000	3424
chr11	114000000	115000000	3330
chr11	115000000	116000000	3236
chr11	116000000	117000000	3511
chr11	117000000	118000000	3499
chr11	118000000	119000000	3708
chr11	119000000	120000000	3537
chr11	120000000	121000000	3418
chr11	121000000	122000000	3430
chr11	122000000	123000000	3461
chr11	123000000	124000000	3455
chr11	124000000	125000000	3423
chr11	125000000	126000000	3428
chr11	126000000	127000000	3322
chr11	127000000	128000000	3230
chr11	128000000	129000000	3486
chr11	129000000	130000000	3252
chr11	130000000	131000000	3331
chr11	131000000	132000000	3323
chr11	132000000	133000000	3217
chr11	133000000	134000000	3298
chr11	134000000	135000000	3397
chr11	135000000	135127769	373
chr12	0	1000000	3863
chr12	1000000	2000000	3459
chr12	2000000	3000000	3523
chr12	3000000	4000000	3438
chr12	4000000	5000000	3412
chr12	5000000	6000000	3445
chr12	6000000	7000000	3652
chr12	7000000	8000000	3460
chr12	8000000	9000000	4301
chr12	9000000	10000000	3711
chr12	10000000	11000000	3119
chr12	11000000	12000000	3630
chr12	12000000	13000000	3498
chr12	13000000	14000000	3400
chr12	14000000	15000000	3415
chr12	15000000	16000000	3278
chr12	16000000	17000000	3093
chr12	17000000	18000000	3167
chr12	18000000	19000000	3115
chr12	19000000	20000000	3354
chr12	20000000	21000000	3103
chr12	21000000	22000000	3252
chr12	22000000	23000000	3295
chr12	23000000	24000000	3018
chr12	24000000	25000000	3348
chr12	25000000	26000000	3240
chr12	26000000	27000000	3253
chr12	27000000	28000000	3430
chr12	28000000	29000000	3330
chr12	29000000	30000000	3311
chr12	30000000	31000000	3622
chr12	31000000	32000000	3690
chr12	32000000	33000000	3448
chr12	33000000	34000000	3255
chr12	34000000	35000000	6021
chr12	35000000	36000000	10350
chr12	36000000	37000000	9242
chr12	37000000	38000000	4802
chr12	38000000	39000000	3244
chr12	39000000	40000000	3222
chr12	40000000	41000000	3264
chr12	41000000	42000000	3203
chr12	42000000	43000000	3286
chr12	43000000	44000000	3138
chr12	44000000	45000000	3316
chr12	45000000	46000000	3361
chr12	46000000	47000000	3332
chr12	47000000	48000000	3317
chr12	48000000	49000000	3525
chr12	49000000	50000000	3547
chr12	50000000	51000000	3645
chr12	51000000	52000000	3460
chr12	52000000	53000000	3508
chr12	53000000	54000000	3586
chr12	54000000	55000000	3783
chr12	55000000	56000000	3334
chr12	56000000	57000000	3631
chr12	57000000	58000000	3746
chr12	58000000	59000000	3505
chr12	59000000	60000000	3114
chr12	60000000	61000000	2966
chr12	61000000	62000000	3116
chr12	62000000	63000000	3310
chr12	63000000	64000000	3698
chr12	64000000	65000000	3461
chr12	65000000	66000000	3339
chr12	66000000	67000000	3359
chr12	67000000	68000000	3442
chr12	68000000	69000000	3307
chr12	69000000	70000000	3466
chr12	70000000	71000000	3236
chr12	71000000	72000000	3274
chr12	72000000	73000000	3067
chr12	73000000	74000000	2996
chr12	74000000	75000000	3126
chr12	75000000	76000000	3217
chr12	76000000	77000000	3247
chr12	77000000	78000000	3220
chr12	78000000	79000000	3088
chr12	79000000	80000000	3411
chr12	80000000	81000000	3230
chr12	81000000	82000000	3050
chr12	82000000	83000000	3224
chr12	83000000	84000000	3040
chr12	84000000	85000000	3026
chr12	85000000	86000000	3005
chr12	86000000	87000000	3162
chr12	87000000	88000000	3136
chr12	88000000	89000000	3095
chr12	89000000	90000000	3320
chr12	90000000	91000000	3152
chr12	91000000	92000000	3067
chr12	92000000	93000000	3283
chr12	93000000	94000000	3390
chr12	94000000	95000000	3551
chr12	95000000	96000000	3405
chr12	96000000	97000000	3338
chr12	97000000	98000000	3266
chr12	98000000	99000000	3390
chr12	99000000	100000000	3208
chr12	100000000	101000000	3386
chr12	101000000	102000000	3398
chr12	102000000	103000000	3204
chr12	103000000	104000000	3315
chr12	104000000	105000000	3438
chr12	105000000	106000000	3454
chr12	106000000	107000000	3448
chr12	107000000	108000000	3399
chr12	108000000	109000000	3365
chr12	109000000	110000000	3451
chr12	110000000	111000000	3357
chr12	111000000	112000000	3486
chr12	112000000	113000000	3515
chr12	113000000	114000000	3380
chr12	114000000	115000000	3273
chr12	115000000	116000000	3219
chr12	116000000	117000000	3373
chr12	117000000	118000000	3488
chr12	118000000	119000000	3295
chr12	119000000	120000000	3507
chr12	120000000	121000000	3571
chr12	121000000	122000000	3723
chr12	122000000	123000000	3587
chr12	123000000	124000000	3500
chr12	124000000	125000000	3658
chr12	125000000	126000000	3407
chr12	126000000	127000000	3144
chr12	127000000	128000000	3175
chr12	128000000	129000000	3285
chr12	129000000	130000000	3180
chr12	130000000	131000000	3417
chr12	131000000	132000000	3779
chr12	132000000	133000000	3847
chr12	133000000	133324548	969
chr13	0	1000000	1618
chr13	1000000	2000000	684
chr13	2000000	3000000	560
chr13	3000000	4000000	520
chr13	4000000	5000000	1245
chr13	5000000	6000000	19759
chr13	6000000	7000000	12342
chr13	7000000	8000000	12202
chr13	8000000	9000000	12320
chr13	9000000	10000000	21144
chr13	10000000	11000000	14947
chr13	11000000	12000000	15385
chr13	12000000	13000000	15317
chr13	13000000	14000000	12711
chr13	14000000	15000000	947
chr13	15000000	16000000	1908
chr13	16000000	17000000	3214
chr13	17000000	18000000	9166
chr13	18000000	19000000	3940
chr13	19000000	20000000	3475
chr13	20000000	21000000	3515
chr13	21000000	22000000	3119
chr13	22000000	23000000	3164
chr13	23000000	24000000	3556
chr13	24000000	25000000	3528
chr13	25000000	26000000	3428
chr13	26000000	27000000	3463
chr13	27000000	28000000	3446
chr13	28000000	29000000	3306
chr13	29000000	30000000	3329
chr13	30000000	31000000	3371
chr13	31000000	32000000	3449
chr13	32000000	33000000	3332
chr13	33000000	34000000	3235
chr13	34000000	35000000	3178
chr13	35000000	36000000	3458
chr13	36000000	37000000	3116
chr13	37000000	38000000	3115
chr13	38000000	39000000	3227
chr13	39000000	40000000	3297
chr13	40000000	41000000	3258
chr13	41000000	42000000	3414
chr13	42000000	43000000	3359
chr13	43000000	44000000	3219
chr13	44000000	45000000	3355
chr13	45000000	46000000	3614
chr13	46000000	47000000	3152
chr13	47000000	48000000	3409
chr13	48000000	49000000	3379
chr13	49000000	50000000	3280
chr13	50000000	51000000	3388
chr13	51000000	52000000	4294
chr13	52000000	53000000	3167
chr13	53000000	54000000	3030
chr13	54000000	55000000	3052
chr13	55000000	56000000	2856
chr13	56000000	57000000	4863
chr13	57000000	58000000	2968
chr13	58000000	59000000	3206
chr13	59000000	60000000	3301
chr13	60000000	61000000	3072
chr13	61000000	62000000	2917
chr13	62000000	63000000	2941
chr13	63000000	64000000	3082
chr13	64000000	65000000	2889
chr13	65000000	66000000	3058
chr13	66000000	67000000	3192
chr13	67000000	68000000	3003
chr13	68000000	69000000	2940
chr13	69000000	70000000	2944
chr13	70000000	71000000	2874
chr13	71000000	72000000	3239
chr13	72000000	73000000	3347
chr13	73000000	74000000	3161
chr13	74000000	75000000	3217
chr13	75000000	76000000	3220
chr13	76000000	77000000	3318
chr13	77000000	78000000	3176
chr13	78000000	79000000	3244
chr13	79000000	80000000	3224
chr13	80000000	81000000	3010
chr13	81000000	82000000	2822
chr13	82000000	83000000	2951
chr13	83000000	84000000	3023
chr13	84000000	85000000	3037
chr13	85000000	86000000	2904
chr13	86000000	87000000	2956
chr13	87000000	88000000	2957
chr13	88000000	89000000	2994
chr13	89000000	90000000	2969
chr13	90000000	91000000	3209
chr13	91000000	92000000	3023
chr13	92000000	93000000	3027
chr13	93000000	94000000	3343
chr13	94000000	95000000	3433
chr13	95000000	96000000	3164
chr13	96000000	97000000	3405
chr13	97000000	98000000	3404
chr13	98000000	99000000	3415
chr13	99000000	100000000	3389
chr13	100000000	101000000	3119
chr13	101000000	102000000	3119
chr13	102000000	103000000	3215
chr13	103000000	104000000	2976
chr13	104000000	105000000	2988
chr13	105000000	106000000	3217
chr13	106000000	107000000	3194
chr13	107000000	108000000	3187
chr13	108000000	109000000	3188
chr13	109000000	110000000	3304
chr13	110000000	111000000	3530
chr13	111000000	112000000	3580
chr13	112000000	113000000	3666
chr13	113000000	113566686	2001
chr14	0	1000000	14517
chr14	1000000	2000000	25813
chr14	2000000	3000000	25208
chr14	3000000	4000000	15049
chr14	4000000	5000000	15461
chr14	5000000	6000000	11509
chr14	6000000	7000000	15289
chr14	7000000	8000000	16216
chr14	8000000	9000000	13105
chr14	9000000	10000000	12260
chr14	10000000	11000000	15783
chr14	11000000	12000000	8192
chr14	12000000	13000000	9877
chr14	13000000	14000000	17195
chr14	14000000	15000000	4485
chr14	15000000	16000000	4391
chr14	16000000	17000000	3962
chr14	17000000	18000000	4162
chr14	18000000	19000000	4795
chr14	19000000	20000000	4072
chr14	20000000	21000000	3963
chr14	21000000	22000000	3744
chr14	22000000	23000000	4066
chr14	23000000	24000000	3892
chr14	24000000	25000000	4173
chr14	25000000	26000000	4292
chr14	26000000	27000000	4162
chr14	27000000	28000000	4039
chr14	28000000	29000000	4361
chr14	29000000	30000000	4184
chr14	30000000	31000000	4140
chr14	31000000	32000000	3976
chr14	32000000	33000000	4000
chr14	33000000	34000000	4138
chr14	34000000	35000000	3828
chr14	35000000	36000000	3669
chr14	36000000	37000000	3610
chr14	37000000	38000000	3553
chr14	38000000	39000000	3916
chr14	39000000	40000000	4272
chr14	40000000	41000000	3869
chr14	41000000	42000000	3754
chr14	42000000	43000000	3728
chr14	43000000	44000000	4286
chr14	44000000	45000000	4306
chr14	45000000	46000000	4167
chr14	46000000	47000000	4129
chr14	47000000	48000000	4107
chr14	48000000	49000000	4169
chr14	49000000	50000000	4180
chr14	50000000	51000000	4236
chr14	51000000	52000000	3985
chr14	52000000	53000000	4320
chr14	53000000	54000000	4102
chr14	54000000	55000000	4066
chr14	55000000	56000000	4215
chr14	56000000	57000000	4039
chr14	57000000	58000000	4281
chr14	58000000	59000000	4296
chr14	59000000	60000000	4233
chr14	60000000	61000000	4058
chr14	61000000	62000000	4135
chr14	62000000	63000000	4169
chr14	63000000	64000000	4416
chr14	64000000	65000000	4105
chr14	65000000	66000000	4102
chr14	66000000	67000000	4217
chr14	67000000	68000000	4593
chr14	68000000	69000000	4429
chr14	69000000	70000000	4325
chr14	70000000	71000000	4282
chr14	71000000	72000000	4368
chr14	72000000	73000000	4258
chr14	73000000	74000000	4111
chr14	74000000	75000000	4019
chr14	75000000	76000000	4272
chr14	76000000	77000000	3908
chr14	77000000	78000000	3659
chr14	78000000	79000000	3751
chr14	79000000	80000000	3872
chr14	80000000	81000000	3888
chr14	81000000	82000000	4107
chr14	82000000	83000000	4046
chr14	83000000	84000000	4276
chr14	84000000	85000000	4363
chr14	85000000	86000000	4364
chr14	86000000	87000000	4289
chr14	87000000	88000000	4202
chr14	88000000	89000000	4377
chr14	89000000	90000000	4240
chr14	90000000	91000000	4401
chr14	91000000	92000000	4041
chr14	92000000	93000000	3993
chr14	93000000	94000000	4380
chr14	94000000	95000000	4462
chr14	95000000	96000000	4106
chr14	96000000	97000000	4359
chr14	97000000	98000000	4559
chr14	98000000	99000000	4419
chr14	99000000	100000000	5610
chr14	100000000	101000000	4691
chr14	101000000	101161492	717
chr15	0	1000000	11395
chr15	1000000	2000000	14962
chr15	2000000	3000000	19197
chr15	3000000	4000000	19501
chr15	4000000	5000000	21675
chr15	5000000	6000000	9876
chr15	6000000	7000000	18476
chr15	7000000	8000000	829
chr15	8000000	9000000	1486
chr15	9000000	10000000	2263
chr15	10000000	11000000	2100
chr15	11000000	12000000	1488
chr15	12000000	13000000	1787
chr15	13000000	14000000	3162
chr15	14000000	15000000	9731
chr15	15000000	16000000	8254
chr15	16000000	17000000	21547
chr15	17000000	18000000	18326
chr15	18000000	19000000	8417
chr15	19000000	20000000	7516
chr15	20000000	21000000	7641
chr15	21000000	22000000	4640
chr15	22000000	23000000	3285
chr15	23000000	24000000	3386
chr15	24000000	25000000	3194
chr15	25000000	26000000	3313
chr15	26000000	27000000	7919
chr15	27000000	28000000	4210
chr15	28000000	29000000	5577
chr15	29000000	30000000	3598
chr15	30000000	31000000	5221
chr15	31000000	32000000	3390
chr15	32000000	33000000	3757
chr15	33000000	34000000	3188
chr15	34000000	35000000	3120
chr15	35000000	36000000	3147
chr15	36000000	37000000	3270
chr15	37000000	38000000	3363
chr15	38000000	39000000	3694
chr15	39000000	40000000	3489
chr15	40000000	41000000	3383
chr15	41000000	42000000	3865
chr15	42000000	43000000	3736
chr15	43000000	44000000	3530
chr15	44000000	45000000	3103
chr15	45000000	46000000	3164
chr15	46000000	47000000	3324
chr15	47000000	48000000	3144
chr15	48000000	49000000	3304
chr15	49000000	50000000	3555
chr15	50000000	51000000	3317
chr15	51000000	52000000	3160
chr15	52000000	53000000	3107
chr15	53000000	54000000	3426
chr15	54000000	55000000	3347
chr15	55000000	56000000	3390
chr15	56000000	57000000	3449
chr15	57000000	58000000	3466
chr15	58000000	59000000	3256
chr15	59000000	60000000	3311
chr15	60000000	61000000	3516
chr15	61000000	62000000	3388
chr15	62000000	63000000	3479
chr15	63000000	64000000	3314
chr15	64000000	65000000	3557
chr15	65000000	66000000	3345
chr15	66000000	67000000	3484
chr15	67000000	68000000	3417
chr15	68000000	69000000	3395
chr15	69000000	70000000	3327
chr15	70000000	71000000	3671
chr15	71000000	72000000	4663
chr15	72000000	73000000	3507
chr15	73000000	74000000	4258
chr15	74000000	75000000	3334
chr15	75000000	76000000	3527
chr15	76000000	77000000	3551
chr15	77000000	78000000	3257
chr15	78000000	79000000	3417
chr15	79000000	80000000	3275
chr15	80000000	81000000	5374
chr15	81000000	82000000	3304
chr15	82000000	83000000	7499
chr15	83000000	84000000	3601
chr15	84000000	85000000	3228
chr15	85000000	86000000	3137
chr15	86000000	87000000	3429
chr15	87000000	88000000	3556
chr15	88000000	89000000	3396
chr15	89000000	90000000	3309
chr15	90000000	91000000	3381
chr15	91000000	92000000	3238
chr15	92000000	93000000	3161
chr15	93000000	94000000	3154
chr15	94000000	95000000	3090
chr15	95000000	96000000	3286
chr15	96000000	97000000	3473
chr15	97000000	98000000	3507
chr15	98000000	99000000	3472
chr15	99000000	99753195	4402
chr16	0	1000000	3878
chr16	1000000	2000000	3795
chr16	2000000	3000000	4275
chr16	3000000	4000000	3733
chr16	4000000	5000000	3727
chr16	5000000	6000000	3747
chr16	6000000	7000000	3294
chr16	7000000	8000000	3375
chr16	8000000	9000000	3511
chr16	9000000	10000000	3363
chr16	10000000	11000000	3455
chr16	11000000	12000000	3604
chr16	12000000	13000000	3478
chr16	13000000	14000000	3317
chr16	14000000	15000000	6081
chr16	15000000	16000000	5968
chr16	16000000	17000000	7666
chr16	17000000	18000000	3191
chr16	18000000	19000000	7966
chr16	19000000	20000000	3303
chr16	20000000	21000000	3617
chr16	21000000	22000000	8260
chr16	22000000	23000000	8543
chr16	23000000	24000000	3466
chr16	24000000	25000000	3579
chr16	25000000	26000000	3337
chr16	26000000	27000000	3239
chr16	27000000	28000000	3410
chr16	28000000	29000000	5799
chr16	29000000	30000000	8313
chr16	30000000	31000000	7074
chr16	31000000	32000000	3767
chr16	32000000	33000000	9148
chr16	33000000	34000000	12074
chr16	34000000	35000000	10818
chr16	35000000	36000000	9276
chr16	36000000	37000000	11990
chr16	37000000	38000000	8632
chr16	38000000	39000000	3963
chr16	39000000	40000000	7724
chr16	40000000	41000000	16127
chr16	41000000	42000000	11552
chr16	42000000	43000000	7898
chr16	43000000	44000000	7392
chr16	44000000	45000000	8076
chr16	45000000	46000000	6925
chr16	46000000	47000000	7350
chr16	47000000	48000000	7451
chr16	48000000	49000000	9703
chr16	49000000	50000000	11588
chr16	50000000	51000000	13257
chr16	51000000	52000000	12107
chr16	52000000	53000000	4763
chr16	53000000	54000000	3377
chr16	54000000	55000000	3417
chr16	55000000	56000000	3385
chr16	56000000	57000000	3390
chr16	57000000	58000000	3321
chr16	58000000	59000000	3340
chr16	59000000	60000000	3223
chr16	60000000	61000000	3217
chr16	61000000	62000000	3549
chr16	62000000	63000000	3549
chr16	63000000	64000000	3527
chr16	64000000	65000000	3585
chr16	65000000	66000000	3151
chr16	66000000	67000000	3160
chr16	67000000	68000000	3074
chr16	68000000	69000000	3149
chr16	69000000	70000000	2954
chr16	70000000	71000000	3148
chr16	71000000	72000000	3424
chr16	72000000	73000000	3767
chr16	73000000	74000000	3395
chr16	74000000	75000000	3513
chr16	75000000	76000000	4273
chr16	76000000	77000000	5279
chr16	77000000	78000000	3466
chr16	78000000	79000000	3343
chr16	79000000	80000000	3269
chr16	80000000	81000000	5223
chr16	81000000	82000000	3619
chr16	82000000	83000000	3125
chr16	83000000	84000000	3329
chr16	84000000	85000000	3327
chr16	85000000	86000000	3439
chr16	86000000	87000000	3247
chr16	87000000	88000000	3642
chr16	88000000	89000000	3284
chr16	89000000	90000000	3440
chr16	90000000	91000000	3552
chr16	91000000	92000000	3695
chr16	92000000	93000000	3407
chr16	93000000	94000000	3530
chr16	94000000	95000000	3917
chr16	95000000	96000000	3766
chr16	96000000	96330374	3533
chr17	0	1000000	5515
chr17	1000000	2000000	4892
chr17	2000000	3000000	4565
chr17	3000000	4000000	4464
chr17	4000000	5000000	4609
chr17	5000000	6000000	4484
chr17	6000000	7000000	4298
chr17	7000000	8000000	4413
chr17	8000000	9000000	4378
chr17	9000000	10000000	4397
chr17	10000000	11000000	4211
chr17	11000000	12000000	4081
chr17	12000000	13000000	4146
chr17	13000000	14000000	3901
chr17	14000000	15000000	4142
chr17	15000000	16000000	5380
chr17	16000000	17000000	5760
chr17	17000000	18000000	4380
chr17	18000000	19000000	6696
chr17	19000000	20000000	6132
chr17	20000000	21000000	6394
chr17	21000000	22000000	5674
chr17	22000000	23000000	10132
chr17	23000000	24000000	13219
chr17	24000000	25000000	12054
chr17	25000000	26000000	15351
chr17	26000000	27000000	17701
chr17	27000000	28000000	12242
chr17	28000000	29000000	4383
chr17	29000000	30000000	4569
chr17	30000000	31000000	4281
chr17	31000000	32000000	4735
chr17	32000000	33000000	4454
chr17	33000000	34000000	4702
chr17	34000000	35000000	4334
chr17	35000000	36000000	4193
chr17	36000000	37000000	4424
chr17	37000000	38000000	7599
chr17	38000000	39000000	6077
chr17	39000000	40000000	6021
chr17	40000000	41000000	4357
chr17	41000000	42000000	4203
chr17	42000000	43000000	4449
chr17	43000000	44000000	4622
chr17	44000000	45000000	8540
chr17	45000000	46000000	4524
chr17	46000000	47000000	5586
chr17	47000000	48000000	5956
chr17	48000000	49000000	4959
chr17	49000000	50000000	4228
chr17	50000000	51000000	4367
chr17	51000000	52000000	4554
chr17	52000000	53000000	4417
chr17	53000000	54000000	3970
chr17	54000000	55000000	3786
chr17	55000000	56000000	4039
chr17	56000000	57000000	4259
chr17	57000000	58000000	4392
chr17	58000000	59000000	4260
chr17	59000000	60000000	4291
chr17	60000000	61000000	4850
chr17	61000000	62000000	4421
chr17	62000000	63000000	4141
chr17	63000000	64000000	4993
chr17	64000000	65000000	4424
chr17	65000000	66000000	5197
chr17	66000000	67000000	4122
chr17	67000000	68000000	4363
chr17	68000000	69000000	4293
chr17	69000000	70000000	4252
chr17	70000000	71000000	4044
chr17	71000000	72000000	3964
chr17	72000000	73000000	3988
chr17	73000000	74000000	4303
chr17	74000000	75000000	4157
chr17	75000000	76000000	4402
chr17	76000000	77000000	4596
chr17	77000000	78000000	4458
chr17	78000000	79000000	4455
chr17	79000000	80000000	4509
chr17	80000000	81000000	4475
chr17	81000000	82000000	4639
chr17	82000000	83000000	4530
chr17	83000000	84000000	4553
chr17	84000000	84276897	1661
chr18	0	1000000	4786
chr18	1000000	2000000	3945
chr18	2000000	3000000	4100
chr18	3000000	4000000	4482
chr18	4000000	5000000	4215
chr18	5000000	6000000	4186
chr18	6000000	7000000	4016
chr18	7000000	8000000	4107
chr18	8000000	9000000	4128
chr18	9000000	10000000	4330
chr18	10000000	11000000	4327
chr18	11000000	12000000	4261
chr18	12000000	13000000	4455
chr18	13000000	14000000	4345
chr18	14000000	15000000	6617
chr18	15000000	16000000	14792
chr18	16000000	17000000	10554
chr18	17000000	18000000	8934
chr18	18000000	19000000	2861
chr18	19000000	20000000	12559
chr18	20000000	21000000	17711
chr18	21000000	22000000	5799
chr18	22000000	23000000	4230
chr18	23000000	24000000	4257
chr18	24000000	25000000	4256
chr18	25000000	26000000	3986
chr18	26000000	27000000	4134
chr18	27000000	28000000	3954
chr18	28000000	29000000	3892
chr18	29000000	30000000	3773
chr18	30000000	31000000	3886
chr18	31000000	32000000	4038
chr18	32000000	33000000	4282
chr18	33000000	34000000	3881
chr18	34000000	35000000	3997
chr18	35000000	36000000	4153
chr18	36000000	37000000	4211
chr18	37000000	38000000	4121
chr18	38000000	39000000	4000
chr18	39000000	40000000	3913
chr18	40000000	41000000	3734
chr18	41000000	42000000	3880
chr18	42000000	43000000	4191
chr18	43000000	44000000	3937
chr18	44000000	45000000	3929
chr18	45000000	46000000	4189
chr18	46000000	47000000	4128
chr18	47000000	48000000	5841
chr18	48000000	49000000	4233
chr18	49000000	50000000	4232
chr18	50000000	51000000	4255
chr18	51000000	52000000	4185
chr18	52000000	53000000	3825
chr18	53000000	54000000	3887
chr18	54000000	55000000	4143
chr18	55000000	56000000	4442
chr18	56000000	57000000	4164
chr18	57000000	58000000	4139
chr18	58000000	59000000	4325
chr18	59000000	60000000	4288
chr18	60000000	61000000	3851
chr18	61000000	62000000	3975
chr18	62000000	63000000	4251
chr18	63000000	64000000	4542
chr18	64000000	65000000	3965
chr18	65000000	66000000	3599
chr18	66000000	67000000	3704
chr18	67000000	68000000	3717
chr18	68000000	69000000	3860
chr18	69000000	70000000	3848
chr18	70000000	71000000	4164
chr18	71000000	72000000	3816
chr18	72000000	73000000	3898
chr18	73000000	74000000	3875
chr18	74000000	75000000	4254
chr18	75000000	76000000	4015
chr18	76000000	77000000	4162
chr18	77000000	78000000	4162
chr18	78000000	79000000	4196
chr18	79000000	80000000	4787
chr18	80000000	80542538	2273
chr19	0	1000000	6348
chr19	1000000	2000000	2944
chr19	2000000	3000000	2932
chr19	3000000	4000000	3589
chr19	4000000	5000000	3649
chr19	5000000	6000000	3601
chr19	6000000	7000000	3552
chr19	7000000	8000000	3943
chr19	8000000	9000000	5445
chr19	9000000	10000000	3239
chr19	10000000	11000000	3652
chr19	11000000	12000000	3557
chr19	12000000	13000000	3354
chr19	13000000	14000000	3531
chr19	14000000	15000000	3612
chr19	15000000	16000000	3505
chr19	16000000	17000000	3561
chr19	17000000	18000000	3685
chr19	18000000	19000000	3555
chr19	19000000	20000000	3589
chr19	20000000	21000000	3242
chr19	21000000	22000000	3335
chr19	22000000	23000000	3333
chr19	23000000	24000000	3262
chr19	24000000	25000000	8081
chr19	25000000	26000000	9462
chr19	26000000	27000000	8054
chr19	27000000	28000000	6240
chr19	28000000	29000000	10211
chr19	29000000	30000000	11041
chr19	30000000	31000000	3470
chr19	31000000	32000000	3363
chr19	32000000	33000000	3355
chr19	33000000	34000000	3118
chr19	34000000	35000000	3163
chr19	35000000	36000000	3592
chr19	36000000	37000000	3385
chr19	37000000	38000000	3648
chr19	38000000	39000000	6780
chr19	39000000	40000000	3501
chr19	40000000	41000000	4595
chr19	41000000	42000000	3487
chr19	42000000	43000000	3614
chr19	43000000	44000000	3480
chr19	44000000	45000000	3535
chr19	45000000	46000000	3811
chr19	46000000	47000000	3613
chr19	47000000	48000000	3452
chr19	48000000	49000000	3574
chr19	49000000	50000000	3658
chr19	50000000	51000000	5442
chr19	51000000	52000000	3584
chr19	52000000	53000000	3703
chr19	53000000	54000000	6430
chr19	54000000	55000000	3501
chr19	55000000	56000000	3229
chr19	56000000	57000000	3444
chr19	57000000	58000000	4224
chr19	58000000	59000000	3587
chr19	59000000	60000000	3320
chr19	60000000	61000000	3410
chr19	61000000	61707364	2512
chr20	0	1000000	4834
chr20	1000000	2000000	3560
chr20	2000000	3000000	3489
chr20	3000000	4000000	3492
chr20	4000000	5000000	3471
chr20	5000000	6000000	3457
chr20	6000000	7000000	3307
chr20	7000000	8000000	3163
chr20	8000000	9000000	3266
chr20	9000000	10000000	3309
chr20	10000000	11000000	3244
chr20	11000000	12000000	3153
chr20	12000000	13000000	3203
chr20	13000000	14000000	3398
chr20	14000000	15000000	3123
chr20	15000000	16000000	3192
chr20	16000000	17000000	3474
chr20	17000000	18000000	3394
chr20	18000000	19000000	3377
chr20	19000000	20000000	3358
chr20	20000000	21000000	3370
chr20	21000000	22000000	3379
chr20	22000000	23000000	3372
chr20	23000000	24000000	3518
chr20	24000000	25000000	3366
chr20	25000000	26000000	3696
chr20	26000000	27000000	7354
chr20	27000000	28000000	21242
chr20	28000000	29000000	17515
chr20	29000000	30000000	7022
chr20	30000000	31000000	6035
chr20	31000000	32000000	4291
chr20	32000000	33000000	5037
chr20	33000000	34000000	3750
chr20	34000000	35000000	3638
chr20	35000000	36000000	3574
chr20	36000000	37000000	3488
chr20	37000000	38000000	3541
chr20	38000000	39000000	3520
chr20	39000000	40000000	3442
chr20	40000000	41000000	3651
chr20	41000000	42000000	3364
chr20	42000000	43000000	3376
chr20	43000000	44000000	3443
chr20	44000000	45000000	3287
chr20	45000000	46000000	3528
chr20	46000000	47000000	3448
